Var1,id,class,x1,y1,x2,y2
1313,img_121.png,StellaArtoisLongNeck,31.7794108284336,35.0185992595691,80.1131453382484,91.4638585160915
1314,img_122.png,StellaArtoisLongNeck,31.7794108284336,35.0185992595691,80.1131453382484,91.4638585160915
1315,img_123.png,StellaArtoisLongNeck,31.7794108284336,35.0185992595691,80.1131453382484,91.4638585160915
1316,img_124.png,StellaArtoisLongNeck,12.9519134200944,29.2115040623343,120.584032763917,96.3889239222788
1317,img_125.png,StellaArtoisLongNeck,12.9519134200944,29.2115040623343,120.584032763917,96.3889239222788
1318,img_126.png,StellaArtoisLongNeck,12.9519134200944,29.2115040623343,120.584032763917,96.3889239222788
1319,img_127.png,StellaArtoisLongNeck,2.29883180756996,10.3623631436621,136.078671264476,104.113752704766
1320,img_128.png,StellaArtoisLongNeck,2.29883180756996,10.3623631436621,136.078671264476,104.113752704766
1321,img_129.png,StellaArtoisLongNeck,2.29883180756996,10.3623631436621,136.078671264476,104.113752704766
1322,img_130.png,StellaArtoisLongNeck,27.4704168306212,44.9813158930239,92.8077650307344,92.8077650307344
1323,img_131.png,StellaArtoisLongNeck,27.4704168306212,44.9813158930239,92.8077650307344,92.8077650307344
1324,img_132.png,StellaArtoisLongNeck,27.4704168306212,44.9813158930239,92.8077650307344,92.8077650307344
1325,img_133.png,StellaArtoisLongNeck,0.0914222972345008,45.0856185734701,147.436539742007,54.8522469071303
1326,img_134.png,StellaArtoisLongNeck,0.0914222972345008,45.0856185734701,147.436539742007,54.8522469071303
1327,img_135.png,StellaArtoisLongNeck,0.0914222972345008,45.0856185734701,147.436539742007,54.8522469071303
1328,img_136.png,StellaArtoisLongNeck,17.1008617837028,18.4537509310524,104.418641551063,96.4356884951973
1329,img_137.png,StellaArtoisLongNeck,17.1008617837028,18.4537509310524,104.418641551063,96.4356884951973
1330,img_138.png,StellaArtoisLongNeck,17.1008617837028,18.4537509310524,104.418641551063,96.4356884951973
1331,img_139.png,StellaArtoisLongNeck,42.0057245864865,43.0694627840156,89.1869450104797,87.0839848192153
1332,img_140.png,StellaArtoisLongNeck,42.0057245864865,43.0694627840156,89.1869450104797,87.0839848192153
1333,img_141.png,StellaArtoisLongNeck,42.0057245864865,43.0694627840156,89.1869450104797,87.0839848192153
1334,img_142.png,StellaArtoisLongNeck,10.9867871185875,41.8558318545739,137.146826275673,68.5434913289605
1335,img_143.png,StellaArtoisLongNeck,10.9867871185875,41.8558318545739,137.146826275673,68.5434913289605
1336,img_144.png,StellaArtoisLongNeck,10.9867871185875,41.8558318545739,137.146826275673,68.5434913289605
1337,img_145.png,StellaArtoisLongNeck,39.6593848065921,38.534678724294,69.0338700404406,90.522141027467
1338,img_146.png,StellaArtoisLongNeck,39.6593848065921,38.534678724294,69.0338700404406,90.522141027467
1339,img_147.png,StellaArtoisLongNeck,39.6593848065921,38.534678724294,69.0338700404406,90.522141027467
1340,img_148.png,StellaArtoisLongNeck,53.6404811337697,60.1151895630104,76.2821025761407,52.796973295587
1341,img_149.png,StellaArtoisLongNeck,53.6404811337697,60.1151895630104,76.2821025761407,52.796973295587
1342,img_150.png,StellaArtoisLongNeck,53.6404811337697,60.1151895630104,76.2821025761407,52.796973295587
1343,img_151.png,StellaArtoisLongNeck,33.084480660473,34.0697472398039,75.5727955342401,71.8558671821239
1344,img_152.png,StellaArtoisLongNeck,33.084480660473,34.0697472398039,75.5727955342401,71.8558671821239
1345,img_153.png,StellaArtoisLongNeck,33.084480660473,34.0697472398039,75.5727955342401,71.8558671821239
1346,img_154.png,StellaArtoisLongNeck,38.8451986175658,8.07438721207672,68.9821017381084,116.366642380173
1347,img_155.png,StellaArtoisLongNeck,38.8451986175658,8.07438721207672,68.9821017381084,116.366642380173
1348,img_156.png,StellaArtoisLongNeck,38.8451986175658,8.07438721207672,68.9821017381084,116.366642380173
1349,img_157.png,StellaArtoisLongNeck,62.120945415376,37.5847741574979,88.7277757376698,94.1128500882153
1350,img_158.png,StellaArtoisLongNeck,62.120945415376,37.5847741574979,88.7277757376698,94.1128500882153
1351,img_159.png,StellaArtoisLongNeck,62.120945415376,37.5847741574979,88.7277757376698,94.1128500882153
1352,img_160.png,StellaArtoisLongNeck,4.04533033069589,12.0219519232919,100.292783194898,82.4846571471983
1353,img_161.png,StellaArtoisLongNeck,4.04533033069589,12.0219519232919,100.292783194898,82.4846571471983
1354,img_162.png,StellaArtoisLongNeck,4.04533033069589,12.0219519232919,100.292783194898,82.4846571471983
1355,img_163.png,StellaArtoisLongNeck,37.4899490735014,7.73122736486589,87.0492354905276,75.8553327511871
1356,img_164.png,StellaArtoisLongNeck,37.4899490735014,7.73122736486589,87.0492354905276,75.8553327511871
1357,img_165.png,StellaArtoisLongNeck,37.4899490735014,7.73122736486589,87.0492354905276,75.8553327511871
1358,img_166.png,StellaArtoisLongNeck,75.6730645108203,-0.20136478444357,40.2807597866402,103.780981573911
1359,img_167.png,StellaArtoisLongNeck,75.6730645108203,-0.20136478444357,40.2807597866402,103.780981573911
1360,img_168.png,StellaArtoisLongNeck,75.6730645108203,-0.20136478444357,40.2807597866402,103.780981573911
1361,img_169.png,StellaArtoisLongNeck,28.594482856786,13.8615416888184,81.19912876818,77.0283358888359
1362,img_170.png,StellaArtoisLongNeck,28.594482856786,13.8615416888184,81.19912876818,77.0283358888359
1363,img_171.png,StellaArtoisLongNeck,28.594482856786,13.8615416888184,81.19912876818,77.0283358888359
1364,img_172.png,StellaArtoisLongNeck,14.2657504823381,30.961177376611,132.513782458592,106.818468950726
1365,img_173.png,StellaArtoisLongNeck,14.2657504823381,30.961177376611,132.513782458592,106.818468950726
1366,img_174.png,StellaArtoisLongNeck,14.2657504823381,30.961177376611,132.513782458592,106.818468950726
1367,img_175.png,StellaArtoisLongNeck,58.3520965698383,24.9407728778484,89.4163828415359,101.034470852568
1368,img_176.png,StellaArtoisLongNeck,58.3520965698383,24.9407728778484,89.4163828415359,101.034470852568
1369,img_177.png,StellaArtoisLongNeck,58.3520965698383,24.9407728778484,89.4163828415359,101.034470852568
1370,img_178.png,StellaArtoisLongNeck,11.0650196348401,30.8216805900473,100.576157215453,87.6837266337769
1371,img_179.png,StellaArtoisLongNeck,11.0650196348401,30.8216805900473,100.576157215453,87.6837266337769
1372,img_180.png,StellaArtoisLongNeck,11.0650196348401,30.8216805900473,100.576157215453,87.6837266337769
1373,img_181.png,StellaArtoisLongNeck,18.2020377021526,32.9425014447419,115.160770747328,113.437277964517
1374,img_182.png,StellaArtoisLongNeck,18.2020377021526,32.9425014447419,115.160770747328,113.437277964517
1375,img_183.png,StellaArtoisLongNeck,18.2020377021526,32.9425014447419,115.160770747328,113.437277964517
1376,img_184.png,StellaArtoisLongNeck,14.727730217991,31.8994807223009,111.29185904305,114.669262258993
1377,img_185.png,StellaArtoisLongNeck,14.727730217991,31.8994807223009,111.29185904305,114.669262258993
1378,img_186.png,StellaArtoisLongNeck,14.727730217991,31.8994807223009,111.29185904305,114.669262258993
1379,img_187.png,StellaArtoisLongNeck,24.5451473199307,5.36981382068957,116.081150853225,130.157961525307
1380,img_188.png,StellaArtoisLongNeck,24.5451473199307,5.36981382068957,116.081150853225,130.157961525307
1381,img_189.png,StellaArtoisLongNeck,24.5451473199307,5.36981382068957,116.081150853225,130.157961525307
1382,img_190.png,StellaArtoisLongNeck,4.65262784540632,10.921221202935,117.511061361204,131.890360064537
1383,img_191.png,StellaArtoisLongNeck,4.65262784540632,10.921221202935,117.511061361204,131.890360064537
1384,img_192.png,StellaArtoisLongNeck,4.65262784540632,10.921221202935,117.511061361204,131.890360064537
1385,img_193.png,StellaArtoisLongNeck,0.118905436220342,23.9191630539396,128.982216133625,118.409250172619
1386,img_194.png,StellaArtoisLongNeck,0.118905436220342,23.9191630539396,128.982216133625,118.409250172619
1387,img_195.png,StellaArtoisLongNeck,0.118905436220342,23.9191630539396,128.982216133625,118.409250172619
